300 30000 50000
260 235 500 395
260 203 301 722
260 104 245 714
260 36 377 724
260 265 62 368
260 153 371 1
260 140 500 128
260 54 500 244
260 40 36 1000
260 64 470 582
260 38 67 689
260 1 449 90
260 108 240 43
260 93 447 656
260 162 1 826
260 46 109 841
260 122 474 231
260 218 323 409
260 81 302 1
260 164 261 684
260 226 236 1000
260 242 500 332
260 183 109 507
260 219 56 482
260 63 316 312
260 66 319 158
260 4 244 239
260 78 403 171
260 243 495 498
260 121 186 813
260 62 500 358
260 279 448 425
260 126 89 1000
260 160 495 421
260 296 106 338
260 115 197 244
260 141 70 648
260 24 500 323
260 192 349 445
260 190 185 458
260 155 135 1000
260 149 387 190
260 224 227 549
260 247 282 1
260 243 331 364
260 116 1 920
260 243 237 8
260 63 129 454
260 104 180 882
260 170 483 549
260 176 343 1
260 160 179 143
260 18 241 389
260 80 1 812
260 72 236 702
260 18 253 203
260 270 416 293
260 138 477 416
260 245 474 219
260 194 437 252
260 273 500 49
260 67 457 77
260 184 350 309
260 206 370 767
260 21 358 1
260 4 52 309
260 286 475 6
260 74 272 522
260 161 148 1000
260 194 496 111
260 84 180 855
260 59 112 686
260 28 347 1
260 181 338 704
260 43 210 105
260 223 148 289
260 127 175 248
260 284 232 118
260 251 434 129
261 262 13 374
261 288 119 834
261 100 346 567
261 45 207 1000
261 270 327 157
261 247 147 700
261 157 104 840
261 207 198 501
261 60 466 402
261 1 338 605
261 72 144 805
261 43 363 1
261 215 175 890
261 87 128 855
261 216 337 760
261 113 248 1
261 148 227 74
261 215 406 1
261 282 1 585
261 64 473 215
261 153 500 439
261 249 223 1
261 185 313 1
261 12 1 701
261 119 72 278
261 4 253 540
261 58 487 300
261 150 332 198
261 234 59 522
261 17 456 126
261 43 160 876
261 188 203 226
261 246 429 1
261 236 136 505
261 226 226 357
261 237 64 391
261 135 121 1000
261 190 1 727
261 144 153 344
261 148 39 742
261 217 296 414
261 287 260 6
261 122 500 402
261 5 86 284
261 273 384 351
261 188 106 1000
261 143 331 789
261 39 436 382
261 291 342 906
261 241 176 519
261 146 500 255
261 13 1 660
261 62 362 1
261 268 260 1
261 121 271 93
261 79 58 326
261 122 287 1000
261 2 500 81
261 165 500 284
261 94 349 268
261 189 274 823
261 103 204 606
261 55 435 709
261 266 485 493
261 216 255 227
261 173 221 925
261 148 1 726
261 122 143 887
261 263 418 658
261 37 400 508
261 136 347 14
261 180 202 219
261 249 1 791
261 187 264 624
261 195 195 33
261 297 338 790
261 183 33 516
261 239 357 674
261 67 328 424
261 240 163 836
261 180 1 952
261 252 179 557
261 72 291 579
261 11 142 1000
261 43 140 421
261 118 166 279
261 289 315 931
261 8 412 1
261 281 346 408
261 202 348 1
261 38 246 661
261 110 223 135
261 274 429 307
261 32 186 266
261 0 54 321
261 119 1 645
261 207 110 522
261 99 373 3
261 206 377 1
261 103 147 119
261 74 255 547
261 249 133 946
261 96 262 1
261 226 197 555
261 259 434 565
261 226 452 250
261 42 19 685
262 263 1 383
262 137 61 922
262 100 154 382
262 238 310 473
262 64 404 357
262 165 199 506
262 24 462 132
262 18 290 753
262 282 1 849
262 197 1 779
262 10 500 284
262 248 408 157
262 160 162 487
262 251 500 501
262 54 92 1000
262 50 472 267
262 136 364 811
262 285 364 156
262 67 256 716
262 256 108 339
262 35 337 117
262 81 500 298
262 189 366 1
262 283 374 703
262 166 294 200
262 3 157 255
262 204 328 465
262 280 81 745
262 83 237 101
262 196 35 708
262 56 225 750
262 194 312 790
262 95 102 518
262 154 243 579
262 10 73 638
262 299 74 649
262 79 280 968
262 118 310 877
262 87 355 569
262 181 476 557
262 290 360 848
262 237 391 738
262 138 332 22
262 178 1 727
262 254 20 940
262 142 284 909
262 221 15 520
262 241 1 719
262 104 197 562
262 255 13 992
262 200 1 665
262 204 197 254
262 255 381 1
262 67 203 446
262 182 299 914
262 89 1 598
262 251 346 566
262 242 153 1000
262 12 239 487
262 234 386 394
262 77 41 837
262 125 407 470
262 43 1 734
262 128 477 283
262 242 402 541
262 246 274 1000
262 152 305 1
262 107 3 427
262 292 500 124
262 271 70 309
262 110 73 549
262 147 347 898
262 239 237 511
262 89 500 583
262 176 22 678
262 130 99 235
262 42 206 797
262 111 295 929
262 129 215 863
262 92 318 646
263 264 11 912
263 257 227 689
263 57 281 657
263 291 402 46
263 97 500 538
263 126 329 267
263 237 149 183
263 265 49 643
263 218 92 314
263 152 192 585
263 296 309 6
263 176 57 1000
263 54 72 869
263 190 39 632
263 182 1 707
263 188 190 23
263 27 56 652
263 206 273 1
263 49 409 494
263 23 46 422
263 187 15 969
263 70 281 712
263 69 315 487
263 288 338 170
263 101 500 209
263 172 347 646
263 102 195 559
263 47 170 498
263 199 204 169
263 226 150 334
263 142 182 976
263 55 291 257
263 268 346 1
263 184 218 1000
263 145 455 373
263 127 433 610
263 272 198 231
263 164 331 551
263 136 434 1
263 111 36 474
263 63 289 584
263 284 231 923
263 132 376 95
263 234 376 1
263 53 136 640
263 151 257 777
263 78 1 888
263 187 248 396
263 43 310 82
263 156 142 823
263 35 139 326
263 13 423 1
263 61 119 778
263 81 120 1000
263 125 348 536
263 114 126 293
263 212 253 204
263 36 98 484
263 157 402 1
263 143 394 1
263 12 387 398
263 128 370 210
263 295 402 514
263 219 486 159
263 60 411 659
263 44 364 767
263 178 126 838
263 48 280 131
263 11 222 565
263 289 418 546
263 217 189 1000
263 174 245 568
263 174 471 615
263 118 188 752
263 286 74 613
263 10 173 422
263 211 500 300
263 72 141 126
263 61 91 311
263 245 158 1000
263 65 167 414
263 195 386 92
263 88 174 1000
263 99 213 873
263 86 269 14
263 214 433 1
263 148 455 603
263 289 471 185
263 225 1 542
263 163 1 558
263 168 418 1
263 30 308 798
263 52 440 196
263 19 1 851
263 110 357 1
263 40 1 598
263 224 238 88
263 161 272 98
263 262 341 514
263 151 186 796
263 120 119 1000
263 125 135 455
263 190 279 1
263 177 201 1000
263 14 1 760
264 265 11 894
264 39 500 346
264 265 159 377
264 30 368 81
264 98 345 82
264 203 402 266
264 151 284 328
264 293 328 752
264 260 308 886
264 108 259 61
264 11 224 573
264 292 500 321
264 149 306 429
264 224 431 502
264 93 324 914
264 202 1 781
264 150 246 3
264 171 22 509
264 67 174 464
264 250 1 732
264 33 51 530
264 81 456 287
264 141 291 700
264 201 189 848
264 67 299 970
264 90 204 548
264 182 375 527
264 276 500 254
264 35 186 659
264 241 283 733
264 173 287 669
264 276 36 836
264 65 307 318
264 160 377 711
264 240 152 780
264 141 195 991
264 71 462 592
264 56 243 426
264 38 222 737
264 65 38 913
264 65 396 55
264 58 353 1
264 159 453 351
264 196 296 594
264 171 230 1
264 99 229 171
264 143 259 569
264 94 226 803
264 38 205 243
264 101 500 200
264 232 294 1
264 265 252 815
264 175 388 199
264 172 195 925
264 187 391 94
264 223 500 112
264 100 102 982
264 106 480 134
264 57 500 547
264 227 223 163
264 128 230 575
264 21 154 689
264 166 288 990
264 6 197 1000
264 164 460 434
264 175 500 268
264 189 193 312
264 230 391 750
264 17 241 103
264 44 425 455
264 133 72 652
264 7 353 392
264 23 118 228
264 38 222 720
264 10 430 380
264 6 224 284
264 42 358 36
264 100 327 547
264 248 30 688
264 294 15 711
264 280 184 425
264 84 438 47
264 106 500 261
264 1 199 1000
265 266 7 38
265 200 52 435
265 90 261 1000
265 51 366 1
265 86 279 354
265 242 171 598
265 224 276 943
265 75 276 731
265 252 248 368
265 120 500 215
265 13 1 548
265 200 232 690
265 50 319 334
265 292 1 737
265 85 175 1000
265 151 155 1000
265 26 423 1
265 281 500 284
265 108 116 561
265 88 500 209
265 31 282 1000
265 199 267 1
265 160 196 1000
265 117 500 139
265 244 59 294
265 92 486 550
265 52 208 593
265 217 29 774
265 83 191 405
265 23 1 568
265 183 311 253
265 140 446 1
265 237 191 125
265 161 109 1000
265 199 155 149
265 223 500 454
265 81 398 658
265 131 402 284
265 277 500 480
265 181 348 584
265 297 119 994
265 248 77 543
265 217 122 1000
265 3 357 55
265 127 403 316
265 144 174 993
265 261 127 189
265 65 3 838
265 57 367 625
265 226 500 271
265 204 107 1000
265 138 339 60
265 276 180 158
265 69 70 1000
265 264 296 955
265 182 500 254
265 255 169 947
265 188 298 315
265 88 199 938
265 258 1 732
265 233 295 748
265 163 66 540
265 139 335 1
265 30 354 163
265 95 388 199
265 197 226 287
265 295 421 672
265 62 71 580
265 72 232 1000
265 189 447 1
265 149 256 614
265 290 27 681
265 115 258 88
265 72 385 692
265 281 500 381
265 146 82 965
265 80 358 1
265 146 279 995
265 218 89 1000
265 8 71 786
265 107 373 1
265 13 452 451
265 233 497 459
265 112 326 133
265 188 257 577
265 158 163 1000
265 103 421 1
265 241 1 607
265 68 196 212
265 93 432 399
265 177 382 1
265 287 312 921
265 141 133 734
265 294 178 1000
265 136 227 273
265 246 468 376
265 120 175 411
265 38 329 798
265 165 433 28
265 16 48 1000
265 15 249 1
265 147 217 229
266 267 5 393
266 55 215 638
266 289 385 276
266 79 286 383
266 250 329 1
266 116 71 996
266 247 328 1
266 157 172 412
266 240 341 679
266 206 222 989
266 249 17 782
266 142 375 286
266 267 396 149
266 255 337 1
266 49 457 508
266 159 452 677
266 236 305 84
266 207 171 1000
266 157 90 1000
266 166 123 969
266 24 50 895
266 298 240 842
266 62 304 827
266 138 239 594
266 66 311 154
266 61 479 1
266 141 394 50
266 279 315 513
266 285 393 1
266 40 230 1000
266 272 162 373
266 270 356 1
266 23 40 826
266 36 139 967
266 82 83 666
266 158 398 691
266 97 473 515
266 233 168 1000
266 124 94 937
266 284 55 650
266 49 500 251
266 49 500 248
266 12 291 764
266 33 149 352
266 239 496 112
266 230 126 654
266 250 37 757
266 258 74 555
266 19 1 500
266 288 137 1000
266 2 151 1000
266 259 70 645
266 90 79 656
266 68 1 582
266 97 398 1
266 226 481 297
266 67 468 1
266 119 209 232
266 288 148 781
266 73 217 732
266 62 40 846
266 91 221 138
266 185 141 594
266 3 452 1
266 127 341 1
266 5 112 433
266 195 135 461
266 74 8 958
266 209 152 101
266 238 500 254
266 198 119 379
266 275 333 1
266 16 228 986
266 166 242 913
266 94 132 960
266 175 268 1000
266 122 461 115
266 123 65 917
266 274 497 309
266 3 184 1000
266 69 388 410
266 31 500 134
266 117 408 39
266 284 454 345
266 236 95 416
266 87 230 672
266 176 1 678
266 135 214 206
266 111 500 136
266 91 134 497
266 127 355 1
267 268 15 801
267 212 243 577
267 254 347 758
267 129 210 587
267 110 474 1
267 174 255 23
267 137 204 567
267 6 283 994
267 233 472 133
267 144 314 274
267 151 140 1000
267 76 282 834
267 250 46 395
267 132 148 935
267 122 15 439
267 108 500 129
267 228 186 1000
267 284 233 578
267 274 327 515
267 82 500 263
267 108 270 1000
267 220 190 673
267 35 32 628
267 90 457 144
267 56 476 320
267 199 91 1000
267 99 87 491
267 125 208 71
267 238 1 648
267 128 500 386
267 109 500 212
267 95 37 695
267 281 500 186
267 183 200 135
267 178 74 1000
267 165 23 775
267 271 216 1000
267 53 446 174
267 297 327 413
267 212 65 943
267 245 378 1
267 38 316 719
267 188 393 337
267 269 170 953
267 283 393 543
267 62 239 1000
267 105 25 1000
267 128 193 706
267 261 338 1
267 143 500 435
267 160 68 558
267 226 227 613
267 208 255 510
267 102 304 954
267 162 500 173
267 70 226 574
267 50 326 276
267 183 500 221
267 180 1 463
267 49 144 677
267 44 424 609
267 116 72 360
267 225 2 451
267 121 500 303
267 155 347 664
267 168 248 1
267 270 267 260
267 23 1 720
267 170 124 444
267 73 176 940
267 251 197 1000
267 12 343 807
267 263 70 510
267 227 500 287
267 223 70 363
267 141 319 62
267 273 371 1
267 35 337 206
267 57 335 9
267 71 240 944
267 88 500 309
267 171 331 1
267 5 500 316
267 274 133 396
267 268 334 284
267 249 500 186
267 90 168 100
267 43 1 694
267 216 181 676
267 173 500 271
267 166 279 1
268 269 10 311
268 97 500 271
268 101 486 222
268 259 23 459
268 81 292 21
268 182 108 780
268 122 354 1
268 142 48 616
268 89 263 1000
268 68 118 754
268 145 180 176
268 291 222 283
268 123 153 711
268 67 130 825
268 130 359 247
268 194 500 413
268 172 1 719
268 137 109 379
268 277 73 738
268 250 443 241
268 206 253 752
268 281 245 193
268 290 424 379
268 235 312 932
268 183 423 738
268 33 337 473
268 165 183 644
268 165 1 624
268 215 500 268
268 134 248 1000
268 28 356 39
268 76 158 1000
268 185 426 1
268 239 369 726
268 46 147 1000
268 237 117 971
268 110 347 1
268 293 414 387
268 91 166 680
268 224 224 652
268 19 224 766
268 237 411 329
268 259 274 352
268 19 271 859
268 295 281 294
268 51 116 951
268 218 144 613
268 101 99 566
268 244 256 570
268 283 446 511
268 62 294 152
268 134 265 533
268 53 193 231
268 198 500 372
268 105 181 533
268 207 1 652
268 106 9 897
268 150 487 525
268 120 228 609
268 37 335 1
268 3 290 320
268 143 211 385
268 265 1 932
268 112 231 217
268 127 191 872
268 55 364 453
268 298 500 262
268 26 220 570
268 173 1 709
268 166 152 790
268 94 384 540
268 214 166 108
268 157 398 1
268 195 23 399
268 77 232 300
268 281 134 899
268 210 425 90
268 22 417 128
268 127 272 101
268 31 500 263
268 97 219 421
268 196 219 652
268 177 170 327
268 157 410 542
268 45 77 691
268 128 148 1000
268 207 478 141
268 46 137 980
268 59 228 243
268 265 62 1000
268 193 500 60
268 206 254 685
268 130 242 366
268 77 110 607
268 246 263 416
268 149 159 422
268 298 194 1000
268 280 256 705
268 149 431 462
268 289 183 913
268 1 173 781
268 107 218 600
268 163 340 403
269 270 9 34
269 186 77 344
269 72 471 40
269 34 16 957
269 111 217 747
269 169 393 635
269 65 136 471
269 69 393 2
269 32 232 368
269 254 174 539
269 207 9 888
269 122 101 971
269 16 277 53
269 227 315 852
269 53 128 1000
269 216 500 244
269 64 500 385
269 185 116 370
269 203 489 153
269 20 119 296
269 92 63 973
269 242 430 188
269 81 408 729
269 26 254 830
269 241 393 324
269 69 500 179
269 132 487 150
269 10 500 95
269 41 359 759
269 113 94 604
269 87 283 882
269 40 495 378
269 294 391 1
269 21 1 640
269 278 367 584
269 175 1 679
269 4 1 764
269 279 311 102
269 214 1 746
269 199 374 709
269 12 500 548
269 170 222 691
269 118 500 220
269 49 1 628
269 255 356 332
269 32 265 1000
269 187 198 516
269 281 424 543
269 140 83 392
269 122 278 26
269 102 233 83
269 168 24 623
269 166 500 210
269 25 371 478
269 204 98 503
269 71 500 397
269 160 221 769
269 135 434 539
269 277 370 1
269 268 275 707
269 41 1 727
269 136 217 965
269 75 20 929
269 85 500 269
269 10 135 1000
269 264 160 1000
269 49 234 662
270 271 10 71
270 145 185 298
270 89 149 314
270 143 84 415
270 144 334 763
270 35 472 266
270 284 332 40
270 146 270 1
270 145 295 565
270 185 500 358
270 8 174 112
270 277 249 711
270 179 376 386
270 14 102 425
270 271 71 868
270 88 379 797
270 219 250 1000
270 183 409 58
270 210 232 945
270 247 500 285
270 76 449 180
270 131 78 761
270 15 154 477
270 273 406 550
270 258 140 744
270 38 464 590
270 251 399 51
270 216 500 281
270 16 162 769
270 9 73 861
270 129 63 826
270 61 327 31
270 275 362 416
270 299 339 757
270 64 417 425
270 103 266 659
270 181 395 1
270 110 353 1
270 77 308 178
270 267 491 212
270 7 159 137
270 174 162 835
270 134 469 496
270 6 204 642
270 228 500 275
270 191 412 727
270 220 104 436
270 7 199 239
270 16 373 1
270 162 429 305
270 109 357 1
270 131 1 616
270 8 261 533
270 229 279 302
270 137 54 913
270 263 1 886
270 46 21 797
270 75 500 482
270 125 13 677
270 163 1 778
270 67 397 235
270 12 348 170
270 260 80 644
270 100 363 833
270 24 305 923
270 186 254 947
270 114 214 61
270 31 202 208
270 132 180 306
270 201 170 568
270 62 294 181
270 224 500 461
270 108 199 198
270 262 217 1000
270 231 198 799
270 230 1 555
270 45 64 791
270 43 290 1
270 252 1 551
270 40 432 1
270 185 287 383
270 280 385 458
270 36 64 995
270 208 422 694
270 161 104 414
270 198 96 545
270 231 113 465
270 124 1 722
270 115 400 1
270 75 134 331
270 173 448 99
270 205 412 1
270 208 107 540
270 218 322 389
270 240 314 409
270 96 420 236
270 284 242 1
270 78 257 888
270 28 355 465
270 113 146 945
270 280 263 800
270 74 360 70
270 100 500 314
270 27 361 693
271 272 16 738
271 39 1 522
271 105 500 125
271 162 1 790
271 191 10 573
271 207 256 261
271 152 289 411
271 102 321 840
271 173 213 848
271 248 103 1000
271 58 115 881
271 122 230 1000
271 241 390 90
271 112 443 282
271 96 1 677
271 28 279 374
271 242 128 612
271 123 377 2
271 83 430 717
271 77 201 140
271 42 377 261
271 1 500 384
271 194 33 566
271 138 87 512
271 3 192 1000
271 287 205 831
271 204 500 271
271 114 141 966
271 218 225 1000
271 157 439 172
271 197 461 416
271 170 500 396
271 250 46 999
271 202 200 680
271 258 45 706
271 128 279 373
271 161 200 328
271 131 82 791
271 176 293 394
271 154 147 411
271 20 327 448
271 270 240 105
271 230 237 412
271 153 320 351
271 259 329 580
271 296 228 297
271 279 189 1000
271 44 166 203
271 225 219 1000
271 151 3 495
271 73 466 590
271 193 376 1
271 158 500 382
271 157 420 675
271 198 345 228
271 216 329 553
271 119 348 1
271 287 96 972
271 63 125 1000
271 235 339 62
271 240 125 695
271 216 457 1
271 257 87 429
271 115 1 687
271 289 380 187
271 32 216 99
271 170 260 742
271 61 396 317
271 109 286 690
271 58 388 537
271 67 370 1
271 54 469 458
271 32 364 1
271 5 109 741
271 93 109 576
271 217 1 605
271 128 434 703
271 210 59 363
271 38 166 726
271 150 500 293
271 93 117 1000
271 215 133 970
271 192 230 346
271 90 264 383
271 59 500 303
271 232 489 368
271 93 325 45
271 135 171 597
271 111 312 65
271 27 32 650
271 275 465 377
271 74 264 202
271 290 1 418
271 81 280 529
271 148 33 404
271 233 379 386
271 203 198 98
271 164 1 910
272 273 9 87
272 267 12 404
272 77 249 505
272 86 7 994
272 123 350 1
272 17 193 634
272 145 201 797
272 157 203 1000
272 123 146 941
272 71 1 762
272 133 122 1000
272 55 450 191
272 107 13 831
272 164 498 379
272 154 121 1000
272 174 410 1
272 271 179 809
272 44 1 845
272 181 77 867
272 19 400 162
272 213 384 1
272 177 332 202
272 167 239 390
272 270 337 681
272 149 460 484
272 24 17 706
272 122 450 203
272 218 416 375
272 42 164 230
272 280 33 870
272 168 488 1
272 82 422 470
272 206 116 1000
272 290 156 313
272 101 220 387
272 27 500 250
272 81 233 337
272 191 354 513
272 238 82 571
272 7 500 273
272 254 500 390
272 204 1 798
272 84 345 1
272 297 204 368
272 28 64 970
272 80 343 383
272 207 389 514
272 28 303 797
272 203 500 296
272 96 259 709
272 94 310 759
272 64 279 674
272 137 322 1
272 75 25 494
272 173 284 360
272 137 500 208
272 230 396 1
272 82 498 326
272 171 126 201
272 34 285 983
272 74 347 1
272 248 252 1000
272 40 43 325
272 285 263 107
272 270 500 336
272 245 1 755
272 241 86 628
272 112 202 603
272 299 500 321
272 86 203 992
272 273 324 200
272 201 368 1
272 138 264 1
272 278 29 769
272 168 365 509
272 209 77 317
272 16 29 564
272 75 280 133
272 146 207 485
272 102 1 622
272 109 388 24
272 165 348 288
272 206 313 121
272 254 310 1
272 217 10 745
272 179 365 303
272 274 198 881
272 243 78 1000
272 180 325 949
272 258 500 358
272 26 500 323
272 259 402 90
272 13 160 845
272 217 140 1000
272 84 405 1
272 0 500 225
272 80 17 423
272 195 67 704
272 0 131 979
272 137 169 1000
272 33 165 911
272 236 500 353
272 56 96 1000
272 35 68 900
272 268 132 779
272 273 37 979
273 274 6 525
273 25 152 603
273 295 28 514
273 50 500 357
273 114 1 738
273 17 119 491
273 158 163 684
273 59 450 1
273 114 87 989
273 109 110 270
